,video,frame_name,frame_number,mean_overall,std_overall,mean_pose,std_pose,mean_face,std_face,image_size
0,1,vid1_frame25260.jpg,0,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
1,1,vid1_frame25265.jpg,1,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
2,1,vid1_frame25270.jpg,2,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
3,1,vid1_frame25275.jpg,3,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
4,1,vid1_frame25280.jpg,4,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
5,1,vid1_frame25285.jpg,5,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
6,1,vid1_frame25290.jpg,6,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
7,1,vid1_frame25295.jpg,7,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
8,1,vid1_frame25300.jpg,8,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
9,1,vid1_frame25305.jpg,9,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
10,1,vid1_frame25310.jpg,10,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
11,1,vid1_frame25315.jpg,11,0.6666666666666666,1.8856180831641267,1.3333333333333333,0.9428090415820634,2.0,0.0,"(1080, 1920)"
12,1,vid1_frame25320.jpg,12,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
13,1,vid1_frame25325.jpg,13,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
14,1,vid1_frame25330.jpg,14,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
15,1,vid1_frame25335.jpg,15,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
16,1,vid1_frame25340.jpg,16,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
17,1,vid1_frame25345.jpg,17,0.6666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
18,1,vid1_frame25350.jpg,18,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
19,1,vid1_frame25355.jpg,19,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
20,1,vid1_frame25360.jpg,20,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
21,1,vid1_frame25365.jpg,21,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
22,1,vid1_frame25370.jpg,22,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
23,1,vid1_frame25375.jpg,23,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
24,1,vid1_frame25380.jpg,24,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
25,1,vid1_frame25385.jpg,25,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
26,1,vid1_frame25390.jpg,26,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
27,1,vid1_frame25395.jpg,27,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
28,1,vid1_frame25400.jpg,28,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
29,1,vid1_frame25405.jpg,29,0.6666666666666666,1.8856180831641267,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
30,1,vid1_frame25410.jpg,30,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
31,1,vid1_frame25415.jpg,31,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
32,1,vid1_frame25420.jpg,32,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
33,1,vid1_frame25425.jpg,33,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
34,1,vid1_frame25430.jpg,34,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
35,1,vid1_frame25435.jpg,35,0.5,2.140872096444188,1.0,1.4142135623730951,2.0,0.0,"(1080, 1920)"
36,1,vid1_frame25440.jpg,36,0.6666666666666666,2.2852182001336816,0.6666666666666666,0.9428090415820634,2.0,0.0,"(1080, 1920)"
